cluster|antecedents_description|consequents_description|support|confidence
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8717948717948718
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8717948717948718
0|Cuando el atributo 'victimas total' posee el valor de  1|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.8607594936708861|0.9855072463768116
0|Cuando el atributo 'victimas total' posee el valor de  1|Entonces el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|0.8607594936708861|0.9855072463768116
0|Cuando el atributo 'victimas total' posee el valor de  1|Entonces el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|0.8607594936708861|0.9855072463768116
0|Cuando el atributo 'victimas total' posee el valor de  1|Entonces el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|0.8607594936708861|0.9855072463768116
0|Cuando el atributo 'victimas total' posee el valor de  1|Entonces el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|0.8607594936708861|1.0
0|Cuando el atributo 'victimas total' posee el valor de  1|Entonces el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|0.8607594936708861|0.9855072463768116
0|Cuando el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'tc tc politico' posee el valor de  0|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8717948717948718
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'tc tc politico' posee el valor de  0|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8717948717948718
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'tc tc politico' posee el valor de  0|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8717948717948718
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8717948717948718
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8717948717948718
0|Cuando el atributo 'victimas total' posee el valor de  1|Entonces el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|0.8607594936708861|0.9855072463768116
0|Cuando el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'tc tc politico' posee el valor de  0|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'v vs violacion sexual multiple responsable' posee el valor de  SÃ\x83Â\xad|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8717948717948718
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'victimas total' posee el valor de  1|0.8607594936708861|0.8607594936708861
0|Cuando el atributo 'tc tc politico' posee el valor de  0|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'tc tc politico' posee el valor de  0|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9873417721518988|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'v vs violacion sexual multiple responsable' posee el valor de  SÃ\x83Â\xad|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual multiple responsable' posee el valor de  SÃ\x83Â\xad|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9873417721518988|1.0
0|Cuando el atributo 'tc tc politico' posee el valor de  0|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'tc tc politico' posee el valor de  0|0.9873417721518988|1.0
0|Cuando el atributo 'tc tc politico' posee el valor de  0|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'tc tc politico' posee el valor de  0|0.9873417721518988|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|0.9873417721518988|1.0
0|Cuando el atributo 'tc tc politico' posee el valor de  0|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'tc tc politico' posee el valor de  0|0.9873417721518988|1.0
0|Cuando el atributo 'tc tc politico' posee el valor de  0|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'tc tc politico' posee el valor de  0|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'tc tc politico' posee el valor de  0|0.9873417721518988|1.0
0|Cuando el atributo 'tc tc politico' posee el valor de  0|Entonces el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'v vs violacion sexual multiple responsable' posee el valor de  SÃ\x83Â\xad|0.9873417721518988|1.0
0|Cuando el atributo 'tc tc politico' posee el valor de  0|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'tc tc politico' posee el valor de  0|0.9873417721518988|1.0
0|Cuando el atributo 'tc tc politico' posee el valor de  0|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'tc tc politico' posee el valor de  0|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual multiple responsable' posee el valor de  SÃ\x83Â\xad|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'v vs violacion sexual embarazo nacimiento' posee el valor de  No|0.9873417721518988|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|0.9873417721518988|1.0
0|Cuando el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|Entonces el atributo 'v vs violacion sexual embarazo' posee el valor de  No|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'v vs violacion sexual ind col' posee el valor de  Individual|0.9873417721518988|0.9873417721518988
0|Cuando el atributo 'v vs violacion sexual embarazo' posee el valor de  No|Entonces el atributo 'v vs violacion sexual multiple responsable' posee el valor de  SÃ\x83Â\xad|0.9873417721518988|1.0
